Task_name,Id_number,Runtime_mod,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response,Gradient_1,Gradient_2,Gradient_3,Gradient_4,Gradient_5
One-Back_Task,subject_10,-10,8.899999999999988,1.0,1.0,10.0,10.0,10.0,7.200000000000003,1.3,2.000000000000001,1.2000000000000117,10.0,10.0,1.0,8.799999999999988,1.0,8.999999999999993,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
Easy_Math_Task,subject_10,7,10.0,1.0,2.7000000000000157,10.0,1.0,10.0,6.099999999999998,1.0,1.0,1.0,10.0,10.0,1.0,5.500000000000001,1.0,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_10,-8,9.199999999999989,1.0,1.3000000000000118,10.0,10.0,6.500000000000009,7.3999999999999915,5.300000000000002,8.099999999999993,5.0,10.0,6.999999999999993,1.0,4.400000000000001,1.0,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_10,14,3.400000000000002,1.0,1.700000000000001,10.0,1.0,9.499999999999986,10.0,7.800000000000008,2.4999999999999996,7.500000000000009,4.500000000000007,1.0,1.0,2.0999999999999983,1.0,10.0,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Hard_Math_Task,subject_10,11,9.0,1.0,1.0,10.0,1.0,9.799999999999994,2.5000000000000013,9.0,7.800000000000008,7.20000000000001,3.800000000000006,7.399999999999999,1.0,2.8000000000000016,1.0,10.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_10,-6,8.099999999999996,1.0,7.699999999999991,10.0,10.0,10.0,10.0,1.0,9.399999999999988,2.3000000000000047,10.0,8.899999999999988,1.0,7.200000000000006,1.4000000000000001,10.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_10,-7,8.899999999999988,1.0,5.100000000000017,8.300000000000006,2.3000000000000154,9.499999999999991,9.399999999999986,2.1000000000000116,10.0,1.3999999999999995,10.0,7.99999999999999,1.0,5.400000000000001,1.0,10.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
You_Task,subject_10,-13,7.699999999999993,1.0,2.200000000000008,2.0,1.0,10.0,8.300000000000006,3.000000000000009,1.0000000000000047,6.699999999999996,8.900000000000004,8.500000000000005,1.4999999999999993,8.499999999999995,10.0,9.899999999999986,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_10,6,1.7999999999999985,1.0,3.300000000000002,9.600000000000001,4.900000000000018,10.0,6.799999999999995,2.7000000000000015,6.699999999999997,9.299999999999995,7.799999999999991,8.899999999999986,1.0,5.400000000000006,10.0,3.0,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_10,7,1.6000000000000152,8.699999999999989,3.7000000000000024,8.699999999999989,2.400000000000005,10.0,10.0,9.499999999999988,10.0,8.199999999999992,2.099999999999997,2.599999999999998,1.0,6.9000000000000075,10.0,7.799999999999993,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
Friend_Task,subject_10,13,4.00000000000001,10.0,1.7999999999999985,9.299999999999988,3.100000000000001,5.800000000000008,10.0,9.799999999999986,3.0000000000000018,7.800000000000001,7.799999999999994,4.300000000000006,1.0,6.0,6.0,10.0,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_10,10,4.900000000000002,8.100000000000003,2.6000000000000085,9.2,1.4999999999999984,2.3000000000000047,6.0,8.799999999999994,7.799999999999992,10.0,8.599999999999987,2.6000000000000156,7.899999999999992,7.899999999999992,2.0999999999999983,2.3999999999999986,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_10,-11,10.0,10.0,1.0,7.200000000000006,2.900000000000001,10.0,10.0,1.0,3.099999999999998,8.09999999999999,6.899999999999995,10.0,4.0,9.0,3.0,10.0,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
GoNoGo_Task,subject_10,-9,10.0,8.300000000000006,1.0,2.8000000000000016,10.0,8.899999999999988,1.0,8.699999999999987,10.0,7.3999999999999915,1.2000000000000082,2.6000000000000005,7.69999999999999,1.8000000000000116,8.09999999999999,2.1000000000000045,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_10,10,6.400000000000006,1.0,7.999999999999992,1.0,1.0,5.700000000000015,4.000000000000001,1.0,1.1000000000000152,1.3000000000000118,1.0,6.1999999999999975,8.600000000000005,1.0,9.699999999999983,9.399999999999988,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_10,12,8.499999999999995,6.299999999999998,9.0,6.500000000000012,1.0,4.40000000000001,4.800000000000001,1.8999999999999975,5.800000000000008,8.499999999999988,1.0,2.1999999999999984,6.4999999999999964,1.0,1.0999999999999994,7.799999999999994,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
Finger_Tapping_Task,subject_10,10,4.3000000000000025,8.700000000000005,8.800000000000004,2.7000000000000015,6.699999999999995,4.20000000000001,8.0,8.699999999999987,7.499999999999994,8.099999999999996,3.1999999999999984,1.5000000000000115,7.799999999999991,8.600000000000001,4.900000000000002,3.6000000000000014,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_10,-15,3.400000000000002,3.700000000000006,7.299999999999995,8.999999999999996,3.2999999999999985,7.799999999999993,1.8999999999999992,6.0,8.0,8.79999999999999,4.800000000000002,3.700000000000006,3.900000000000006,7.999999999999993,6.400000000000013,8.0,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_10,5,8.79999999999999,7.999999999999993,7.5999999999999925,3.8000000000000025,2.4999999999999996,6.399999999999996,8.199999999999992,7.700000000000008,7.899999999999993,7.699999999999992,6.500000000000012,8.199999999999992,7.30000000000001,8.799999999999994,7.500000000000002,1.6999999999999993,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Two-Back_Task-faces,subject_10,-11,5.6,10.0,2.4000000000000012,8.000000000000007,9.499999999999991,8.199999999999989,3.9000000000000097,10.0,8.199999999999989,10.0,7.300000000000006,8.499999999999988,6.299999999999996,9.399999999999995,6.599999999999995,5.700000000000015,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
